week_start,week_end,keyword,channel,channel_id,matched_videos,views,likeCount,commentCount,subscribers,channel_video_count,engagement,as_of_details_fetched_utc
2025-09-05,2025-09-11,samyang,YT Indian youtuber ,UClaWdNVQfBrCQ1vPvO7ZQmw,1,30825,0,1,15100,144,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,Yayan sopian Juli aryanto,UCEdLPbypr7NIb7kLHf1BobA,1,73,0,0,4050,792,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,ZULZAY channel 💗,UCHWNhM8fvT-2LOgn05WBj2w,1,14,0,0,112,53,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,Zahra Arsyila,UCbnlG1rkRw6OSkdLFcOcZ_Q,1,22,0,0,14,82,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,Zoma Channel ,UCNgl90eKMTi1g_P8Y3R1umw,2,39725,191,0,44100,682,191,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,[🐟shiroko edit🐟],UC08pFeVQgv1L7LH6lnGS6nA,2,569,13,3,180,536,16,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,_TIKA_,UCWrls92Mmt3Bbe1yOtDmb6w,1,1111,13,0,50,35,13,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,ahens cook,UCAjJoC0oMR0CNVaBEgvnk4Q,1,1997,34,0,30,3,34,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,asmr random,UCYHGm0nKzyHzNLwUcdeuF7Q,1,1806,6,0,694,7,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,aureliafw,UCUM_bkmcsTTpZZ3zTpQ6leg,1,74,3,0,4870,2299,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,blind sayr34,UCz8u3VVG_fuGcYYiNOXGH2Q,1,793,0,2,49,31,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,buldakramen.tbilisi,UCYyEMVONKY-J3OLTwnWNsnA,1,218,1,0,1,16,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,classc1_,UCFrAngraCQarvcghLIBXDBQ,1,7,1,0,10,7,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,djamil Halawa,UCaJYBnFxAKgMKWAcsA7tqVg,1,6,0,0,93,65,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,eatwithrae,UC_oEeZ6wyFd7ls0FhikjsSg,1,23531,0,99,66400,114,99,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,fans creator ,UC0vTpbD6WErCLNVBKtEzF3w,1,53,0,0,6,30,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,foodtok,UC2L6zhtqYrBcaEO-Ujih7tw,1,58,4,2,407,125,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,hana daily channel,UCTJrbYAtmIxEww4fyGKyZLg,1,2214,18,8,2050,1045,26,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,helloabbiesoo,UChNW_iQwIsYi0iu95WdZ8hQ,1,4679,35,2,12,12,37,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,helza safrina,UCQjsqlXfohw5Obe-NEjNCmA,1,15,2,1,2,2,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,ica dan ano💢💢,UCr0Mr634yGr2vSi4sVylzwA,1,22,1,0,23,24,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,its_raaa12,UC-ANnqQ2HzVJITC3ZIQov5g,1,304,2,1,75,19,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,juljule,UC3tNtOtzJ1hv6DB1hwPnAcQ,1,2711,17,0,32,49,17,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,kaelaroblox,UCZrKXk9bCqKy_maaTbZ9lpQ,1,93,1,0,67,97,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,kat,UCmkEdpJizTU3RMjY0392ewQ,1,27,1,0,6,104,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,kpop.hunterx,UC6J8TiB66VJ_ajWZStSasLw,1,37859,201,4,282,44,205,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,luby_caryy,UCtXM2mm4a8paD-gZh1ASMJQ,1,34996,230,1,1620,17,231,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,maudyyyttt,UCLb8_5ktCubsEH1K23WxOgA,1,13925,0,2,8200,142,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,milena martins,UCrqfA3E4kviMhAutuXEuZlg,4,6081,36,0,13,47,36,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,motomuvi,UCqldOYpT6vdgMiJQLVVzTqQ,2,575,12,0,356,632,12,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,mukbangrandom_,UCwBzqwSXVDKncAIa3-U9Q0Q,1,56,2,1,202,125,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,o obiektywach,UCmNtbmVqmm7uebyL6Bgd7mw,1,2038,642,0,35700,39,642,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,official__hindi_💗song,UC0xaBApGdQ1ymd9JUGKI5_g,1,83,0,0,23,11,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,onaka suita,UCSsaazbj3HPFYMMcaYex73w,1,22005,657,2,1740,94,659,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,rdpch id Entertainment,UCSHf6MrqEtYLqxiHGTTXgaw,1,224,0,1,5820,30,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,rfkyyazwaranass,UCzSJ5f9VDl8tFxc2aezdVOQ,1,287,88,25,17,1,113,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,saira Labibah123,UC35i8Ushovdcv4iLKoq2EDw,1,5,2,0,7,48,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,sarah b jones ♡,UC6wbOjs2DkywGY4IsyXOxfw,1,1872,23,2,308,56,25,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,siewmei lee,UC3VWg7hEy9Voq7oHXeAIDDg,1,1402,17,0,13,18,17,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,spongedomi,UCa0uz3sG3bEhProNtXZUtIg,1,1749,25,0,4,4,25,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,walter allen,UCxcN5_hWLUozW7iyz6SbqBA,1,1311,10,0,11,57,10,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,who.s_ele,UCE-U1o51hCi2IWS8OFNPKEg,1,1202,32,0,24,45,32,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,zerosport,UCFu2UNHuta6yCGSHxWSev3w,1,1313,32,17,6340,275,49,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,У Макса,UC70-OEdh9mmuiSSXzKBdOUQ,1,1267,82,40,12300,1866,122,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,samyang,라면정복자피키(라면 평론가 지영준),UCBHBS7f4juaQ8KqSBMr6GEA,1,1639,29,7,6080,763,36,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,@moonchild ,UCga7fJaXyAg44ea0WQpRb9Q,1,2,1,0,1,8,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,AKR Hawaii,UCtLH_7_5Yvp40Xm6NNTnhKQ,1,1566,19,0,443,1351,19,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Areesha Alchemy ,UCENliGqJ3X05AI1srVZifJQ,1,27791,374,6,240,39,380,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Bite Me,UCwZYFnHDKy5TORzyNOznoOw,1,11636,137,4,172,17,141,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Bubble Maan,UCcsLZzhnkE0zup2bOqgc_hg,2,79126,534,4,276,18,538,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Bubblelina's Adventures!,UC3udo4h3E2iPN8izCnBDJPg,1,20202,146,0,1740,856,146,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Dharini  Dhruvika vlogs ,UCAs2c9Te7LCmv2AVMRjH0Dw,1,15,2,0,141,114,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,FastFoodGuy,UCAHZX9sjpUExg3QQd16Hy2g,1,29949,827,23,13700,125,850,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Feureau's Laboratory,UCf_K4lbSxdEHSml-vls62Xw,1,3,1,0,335,910,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,FloriaVibes,UC6k6D1qg5zwzeXcPb2PDYNw,1,1954,35,20,155,8,55,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Fourth TV,UCkIFBINZ5e-csw2kR_O6xOg,2,1771,47,5,22,13,52,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,GEORGETOWN1,UCCqVXtBj4vGXOhGlpzmrBzw,1,4588,55,3,105,56,58,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Gisasikdang,UCy_7tfnOZZ1hQCTOJNHcrWw,1,10203,303,3,58,5,306,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Greg Paul,UCf4BWVBZsIpV7AzT7yEPygw,1,2049,33,0,563,211,33,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Heecooks,UCgdrAE7fb77_VTNiZsBJniA,1,4878,62,5,13,9,67,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Home recipes and eating ,UCiYpHKd4AY4wgcSwF11M2fQ,1,946,25,1,869,84,26,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,HomeCookJournal,UCnxd8HQDtAcsDsOSvOkF0vA,1,18147,330,2,2410,170,332,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Hungry Panda 🐼,UCgMw6xTiu8aryWu254bxIEA,1,24678,853,0,120000,364,853,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Immy,UCU8DyWsmMtyBi_0UjRdryNA,1,162743,0,4,224000,365,4,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Ishinoshi,UC2cuxIIxlPodMTfD3m_Pk6g,1,2936,141,23,9330,118,164,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,KERS,UC_cMx-BzzX4sg0Ybyt1S-6Q,1,4,2,0,6,22,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,KYRA  official,UC5Le79QaE3laYJRHovPzY5A,1,7800,46,0,21,61,46,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Korea Eats Trip,UCmijI_rEC8k0E0O_z_6li3g,1,11861,64,1,195,17,65,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Krazy Korean TV,UCqmM0fST6baj12SNxo0NCjw,1,146,4,2,15,38,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Lionel Zeng,UCHuaT7dBjti2KGmxN-oaHFw,1,601,28,8,223,8,36,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Mansi Gautam,UCB0Z9mJcB-zwFnfxao_WfSg,1,3982,62,2,1020,257,64,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Pemudi Sansitha,UC8ai0yg1qpcNd0aSb8FdkPw,1,2430,29,0,12,4,29,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Randy food,UCyczzmK5sB7eHLTrhtprdCg,2,54321,1044,8,430,44,1052,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Rochelle Cha,UCLSk6WwvBJcFQQF3yWoVZNA,1,1361,32,0,405,122,32,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,SAYEH SOLTANI,UCpP3cVNoY166kKy4FqHEMXw,1,2,1,0,7,57,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,SLAYYMUNCHTALK:),UCUJhN5MixLlYbH-_KyAi7wg,1,2093,26,3,35,6,29,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Sa-Randi,UCXw5XGraepgj3moXhgWPjDA,1,1764,30,0,41,11,30,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Sapta Rimi Life Official ,UCrApEx3MbbJZZAcOjOUkyaA,1,36,5,1,5010,1933,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Tasfiya Foodie,UC8aB6c0qL4r8Rca3Q8lGX6A,1,576,23,2,135,56,25,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Tastes Seoul Good테이스트서울굿,UCI_4xw1y0CV-1gVYK2PgW-A,1,1304,0,2,46100,470,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Taylor Nguyen,UCg0rq7PP_asbxvIGCqS9KNw,1,1064,39,0,121,50,39,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,The Essence_0,UCjqU0Jet8VgHN8DKIYn3ExQ,1,8,2,0,1,4,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,The Life Lab ,UCBReAkTYtkEm-1SMbgACbCg,1,1319,17,2,140,66,19,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,The Ramen Room,UC7zpgvLo6VCr2GmyALZSfrQ,2,19087,334,11,1050,121,345,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Unbox Thirsty ,UCxkNI-q_ldGAkLQC-51zsEw,1,1723,20,3,1350,131,23,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,VBento,UCEP8WhF77mT8w0tJXNo2pQg,1,2,1,0,0,1,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Whisk It Up,UCPt-5TBejAygU-Yo-K1V06Q,1,1,1,0,0,4,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,Yangpoonee 양푼이,UCkCU7MMN3zfgAzlAVgDHSMg,1,58663,577,12,221000,164,589,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,everydaychaos,UCed3ooSdgWXgyt8WdeD4oOQ,1,3647,51,1,33,9,52,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,neofood,UCvkqpP-nokQdTobZ_ZIQA2Q,1,12020,297,6,1020,107,303,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,暴走萝卜03,UCI2TWKb_Xd00oRdng4BGx_Q,1,44,3,0,407,826,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,둥이이모,UCfQMi-wEIpg5r5V4ix1JGlA,1,4825,35,0,498,631,35,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,맥스푸드MAXFOOD,UCUWQbYuls8qWcZF-BUvGEAw,1,120,5,0,1970,108,5,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,봄씨겨울씨,UCvhj6tV9I9aZRXdTp713hQQ,1,9,2,1,2,22,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramen,𝓑𝓡𝓔𝓝𝓓𝓐 𝓛𝓞𝓥𝓔,UCji-wEoNLz32hGshHiW_0pA,1,409,14,11,19200,46,25,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun, abhi the kids influencer n vlogger,UCfSeD_lMAt8FeP8F6IRKdZw,1,7,1,0,142,867,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun, 어쩌면해피앤딩,UCO7eTbF3NwlyOqYG5vaOYsg,1,288,3,0,8,25,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,40초세상,UCXSE9sb-hfT2IgaknUYCwLw,1,22217,157,16,110,37,173,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,AKR Hawaii,UCtLH_7_5Yvp40Xm6NNTnhKQ,1,1566,19,0,443,1351,19,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Aashrita Rana,UCWDVWXiiuIMB1pns1WfqqKQ,1,2416,30,0,155,62,30,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Aayushi Sharma,UCBb-VKSrugyr2JD8BLmlaqw,1,5,1,0,0,3,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Avani Ganjve💫,UC8FThVOLWvKF3PkXC7ycW4g,1,952,8,0,262,103,8,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Awesome Asmr ,UCMqVpi1uI6y6tCeLs2_-a3w,1,1054,7,0,49,277,7,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Bake it Simple,UCIFQ84_TuD974IErgOYj_XA,1,22407,0,11,11200,877,11,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,BapTable,UCEMyR74xrPr81bkJluQg_Lg,4,4398,34,2,72,88,36,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Bite Me,UCwZYFnHDKy5TORzyNOznoOw,1,11636,137,4,172,17,141,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,BrightHema,UCxGa9Nn1Ldy3zjqU4YpczbA,1,316,12,0,574,288,12,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Broken Actress Diary,UCACa5-5AQDdkbymqkd3ZN0A,1,228,5,1,7,12,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Bubble Maan,UCcsLZzhnkE0zup2bOqgc_hg,2,51918,296,2,276,18,298,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,CHRISTINA XIONG,UCapEzmwRKi8cUFwS0tUxT8A,1,291,1,0,798,1151,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Chopchop,UCWWu-zfWMqABy2rlgST1gyA,1,980,20,0,63,27,20,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,DONGDONG,UCt60_ugQ3_wm3h9pbYRaQJA,1,230,6,0,8,41,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Daily Life,UCLfZ_hfRtOIhYl4Me7ye97Q,1,1535,24,0,10,12,24,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Dede Reiki,UChseH8JzsJ55SN7GuJBstVQ,1,827,4,0,2750,37,4,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Dhanashree Sawant,UC-CSY5j8ecWzT7d_nhR2sQQ,1,31408,552,5,42100,589,557,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Eat Happens Here,UCX5_np818GFa7GOQWKpE6aw,1,1686,36,4,153,28,40,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Explorer Forever,UC1G-c1r64Xyoj9O8d1SYe2w,1,1248,9,0,82,79,9,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,FastFoodGuy,UCAHZX9sjpUExg3QQd16Hy2g,1,29944,827,23,13700,125,850,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Feureau's Laboratory,UCf_K4lbSxdEHSml-vls62Xw,1,3,1,0,335,910,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Foodtrip Explorer,UCzqBR_UnoeRNL9tuWQVwUHg,1,877,29,0,139,27,29,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Fourth TV,UCkIFBINZ5e-csw2kR_O6xOg,3,4125,76,7,22,13,83,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Fuddy Buddy,UCksAtNb0KQABn3gztcCl8lw,1,2094,59,25,424,32,84,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Hari Karuna Rai,UCvauUAM0bRFbm0fU7fll3lA,1,2667,128,44,8130,449,172,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Heecooks,UCgdrAE7fb77_VTNiZsBJniA,1,4878,62,5,13,9,67,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,HomeCookJournal,UCnxd8HQDtAcsDsOSvOkF0vA,1,18147,330,2,2410,170,332,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Joyful ,UCbVJoUp2Nk4m32IeU2M5VDQ,1,199,3,0,3,19,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Justin Noma,UClIMihxYzGNFjkJSYFm8b0g,1,2993,22,0,20,5,22,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,K-AI-Drama-,UClJktNPMBsegsgw7iOo9Rnw,1,2133,17,0,35,45,17,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,K-culture,UCnhGZe7Pr_5wU9NQWsJLlPA,1,4718,69,0,35,8,69,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Kay Kay Li,UCAQRbq_W1dLVd42OHuPSqKA,1,1660,24,2,21,59,26,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Kingle Kitchen,UCkh_fGnB0J2gcHjH0u9f8MA,1,36639,415,23,915,25,438,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Kochchi TV,UCLcbEMndQ0Ndf0Xwc1zRb2Q,1,28,1,0,16700,137,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Korean Ahjussi,UCJ6EDLriztodVVphfQJZuiw,1,1882,10,1,28,26,11,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,KtuluPepinillos,UCo22nGLtyrxIT_LikBBr3Iw,1,1,1,0,6,461,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Made by Nadz,UCM9xszu3pmPhuyHkpSVjrgA,1,29,8,6,31,19,14,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,MieLover,UC6FkYsgPquPVeuwn1wCEsUw,1,3135,26,2,6950,233,28,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,NONGSHIM Malaysia,UCCO3THPwh0tvhpw8c0VoWXg,1,1041,9,0,987,147,9,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Naan Chef,UCaiGE_7ASQwOlZEVk0ksgkA,1,15,3,0,381,139,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Nongshim Global,UCupqyYBoHWkIJrRZg9m3LTg,1,2462,26,1,1600,89,27,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Noodle&Cat,UCW-YrPqnekfRRVN9-YeXalQ,1,254,6,0,412,88,6,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,POV dad,UC_PtYVgxB_PFATAT-a2zzXg,1,69,1,0,148,53,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Papa's Food Log,UCGrwMAqDqPDQMHSOMFj_F0g,1,2314,18,2,70,28,20,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Pet Food Studio,UC4JLu5QUyw_TdXfzgULpkwg,1,5461,30,0,43,25,30,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Playboy Bunny,UCQ03i_u9ybo5T3dfHTbn79g,1,64,1,1,3,22,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Rachel Jhan,UCLlulVU0QoN1EJB2i5PQK_g,1,1531,12,6,1680,515,18,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Ritika sora,UC2dtxsLGehaHT1wgPWXq4kA,1,1085,55,4,93,5,59,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Roman Roman,UCg5kKyYnKmSF8e1P3BOSweA,1,21,2,0,667,721,2,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Sarah Fakhriyah,UCIB57S7rx1kF2FVelRX9fsw,1,0,0,0,158,43,0,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Seloissia,UCygLLhrc7EoV2KwNGIS9zqQ,1,1,1,0,0,15,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Sheffy,UCX7RecL6-9J3rr6ItTItWAA,1,19219,465,8,537,64,473,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Supermercado Otugui,UC-KuytaQXXgamdS1XquVx-w,1,197,5,0,1280,213,5,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,T & Lee T.V.,UCbVKMAs2aPdxPuLF2kGd1Pg,1,1420,80,11,46200,1558,91,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,The Ramen Room,UC7zpgvLo6VCr2GmyALZSfrQ,1,486,11,4,1050,121,15,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,The.Cherry.Notes💌,UCdXFpDy23siPwVb8kRC6usg,1,1418,36,2,72,59,38,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,TripleY小袜塞,UCcrusxbrV1SII8CBBTkfc_w,1,72816,564,16,10500,51,580,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Why cook?,UCRZb8hgFgEbM8wsfoaquiMg,1,2202,3,0,20,29,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,WillieWasHere,UClRTqErRfRRb6J0_GxFBU5A,1,2475,0,4,1340,540,4,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,World Traveler Montgue,UCa-KUR_mtcwWL-MIW5gwNDA,1,1522,5,2,1310,842,7,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,YUM Eating Mukbang,UC0XO4mylVDdw4-_xmN8itXA,1,6,1,0,4850,3251,1,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,Yummy Foodies ,UC5ktV85Jc_REPfyGM_mY1Fg,1,29,7,6,16,16,13,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,aiyang에이양,UCaXZDVyP4Y4ODY9e6jNTaCA,1,13918,68,0,4980,543,68,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,annie antonio,UC3xvlruj5FN_y-_K41OsZOg,2,1782,18,0,223,466,18,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,dandan Eats,UCd3tQCVdDuf5EYEUdXJhNSA,2,1696,34,0,13,5,34,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,elvivi,UCt0Nt1w2y8RM56jzde7bDBw,1,32526,280,7,401,24,287,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,jusi_beautiful,UCo4fgU8cox-1WRWkYc1SGGg,1,2737,12,0,1620,45,12,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,rizal abyan,UCFjarSOCc6Aalu4drg27tgQ,1,3570,16,0,435,139,16,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,slung,UCsSc17rjQAuvW2rse1Ltiiw,1,501,3,0,27,60,3,2025-09-16T08:51:01Z
2025-09-05,2025-09-11,shin ramyun,yeojin,UCGYNup7dNnkGKgaLc2ZVH4A,1,335,5,0,1,2,5,2025-09-16T08:51:01Z
